PID,trip start,trip end,travel_time,dist_per_trip,n_ACC,n_BRK,n_HTURN,speed_mean,speed_sd,speed_max,rpm_mean,rpm_sd,rpm_max,acc_value,brk_value,hturn_value,egl_mean,egl_sd,egl_max,air_mean,air_sd,air_max,fuel_mean,fuel_sd,fuel_max,thro_mean,thro_sd,thro_max,trip start formatted,trip end formatted,crossinglane,nearcollision,smoking,eyeclosing,mobilephone
1018,2021-09-25 17:31:00,2021-09-25 17:39:00,470.380214,1.996615,0,0,0,29.666667,30.072135,64.0,939.6,428.170877,1543.0,0.0,0.0,0.0,30.770588,12.071212,74.509804,0.0,0.0,0.0,100.0,0.0,100.0,15.921569,4.099868,23.137255,20210925173100,20210925173900,0.0,0.0,0.0,0.0,0.0
1018,2021-09-25 19:35:00,2021-09-25 19:46:00,680.236655,3.621081,0,0,0,34.4,19.04731,59.0,1075.5,347.141742,1650.0,0.0,0.0,0.0,25.873753,10.97266,63.529412,0.0,0.0,0.0,100.0,0.0,100.0,14.509804,0.762216,16.078431,20210925193500,20210925194600,0.0,0.0,0.0,0.0,0.0
1018,2021-09-26 21:05:00,2021-09-26 21:13:00,464.352929,2.053667,1,0,0,35.8,20.339617,55.0,1152.166667,248.433022,1401.0,0.438015,0.0,0.0,29.116246,11.891184,60.784314,0.0,0.0,0.0,97.422969,1.971957,100.0,15.098039,1.129793,17.254902,20210926210500,20210926211300,0.0,0.0,0.0,0.0,0.0
1018,2021-09-28 14:52:00,2021-09-28 15:02:00,631.563682,3.556263,0,0,0,32.5,21.145753,68.0,1135.454545,323.420891,1708.0,0.0,0.0,0.0,37.255854,11.962947,75.294118,0.0,0.0,0.0,97.058824,1.434935,100.0,19.286988,8.724619,44.705882,20210928145200,20210928150200,0.0,0.0,0.0,0.0,0.0
1018,2021-09-28 15:15:00,2021-09-28 15:26:00,615.242601,3.654657,1,1,0,35.5,18.619882,59.0,1094.375,280.708765,1416.0,0.330669,-0.323991,0.0,35.372549,14.563641,81.960784,0.0,0.0,0.0,96.911765,1.45887,98.823529,15.588235,1.143324,17.254902,20210928151500,20210928152600,0.0,0.0,0.0,0.0,0.0
1018,2021-09-29 11:27:00,2021-09-29 11:33:00,382.147413,2.011499,1,0,0,23.75,16.007811,39.0,1049.5,224.837497,1344.0,0.310321,0.0,0.0,24.387026,9.546223,64.313725,0.0,0.0,0.0,94.96732,1.433743,96.862745,15.03268,0.771131,16.078431,20210929112700,20210929113300,0.0,0.0,0.0,0.0,0.0
1018,2021-09-29 12:33:00,2021-09-29 12:48:00,868.871755,4.560056,0,4,1,36.285714,10.625665,59.0,1143.166667,378.685726,1755.0,0.0,-0.318049,0.341062,31.675199,11.477877,93.333333,0.0,0.0,0.0,94.173669,1.882963,97.647059,19.346405,8.246887,37.254902,20210929123300,20210929124800,0.0,0.0,0.0,0.0,0.0
1018,2021-09-29 12:58:00,2021-09-29 13:17:00,1129.447728,7.18711,1,1,2,41.909091,19.967246,72.0,1170.058824,395.895262,2019.0,0.34518,-0.37765,0.326702,35.131399,14.12479,100.0,0.0,0.0,0.0,93.079585,3.266166,96.862745,19.123414,10.338866,52.54902,20210929125800,20210929131700,0.0,0.0,0.0,0.0,0.0
1018,2021-10-01 12:52:00,2021-10-01 13:22:00,1794.087472,12.531415,2,1,0,36.0,24.012252,85.0,1184.777778,367.836955,1851.0,0.334505,-0.300914,0.0,27.85812,10.793296,69.019608,0.0,0.0,0.0,88.275862,2.23894,92.941176,19.288308,7.296191,37.647059,20211001125200,20211001132200,0.0,0.0,0.0,0.0,0.0
1018,2021-10-03 05:36:00,2021-10-03 06:42:00,4000.20123,50.872422,1,2,1,57.16,24.637254,112.0,1388.2,348.822222,2283.0,0.384783,-0.340734,0.301199,27.640334,12.282793,81.176471,0.0,0.0,0.0,83.048703,2.654442,88.627451,20.235294,7.671842,40.392157,20211003053600,20211003064200,0.0,0.0,0.0,0.0,0.0
1018,2021-10-05 14:32:00,2021-10-05 14:39:00,424.518245,2.618758,0,1,0,30.4,22.165288,55.0,1239.4,240.892715,1535.0,0.0,-0.343236,0.0,33.479589,14.738989,93.72549,0.0,0.0,0.0,77.647059,4.029877,83.921569,17.882353,4.336836,25.490196,20211005143200,20211005143900,0.0,0.0,0.0,0.0,0.0
1018,2021-10-05 14:59:00,2021-10-05 15:15:00,1007.007274,6.309693,2,1,0,28.0,15.151615,54.0,1171.588235,283.606254,1576.0,0.314926,-0.323151,0.0,33.625133,12.876258,75.686275,0.0,0.0,0.0,75.778547,1.756678,78.823529,18.961938,6.892012,39.607843,20211005145900,20211005151500,0.0,0.0,0.0,0.0,0.0
1018,2021-10-06 17:14:00,2021-10-06 17:45:00,1915.989274,13.166194,0,1,3,42.75,20.161018,70.0,1146.733333,360.780183,1796.0,0.0,-0.34677,0.325008,30.416936,12.362599,79.215686,0.0,0.0,0.0,66.034156,3.565074,75.686275,17.660131,7.280337,42.745098,20211006171400,20211006174500,0.0,0.0,0.0,0.0,0.0
1018,2021-10-07 21:32:00,2021-10-07 22:18:00,2756.505179,23.767448,1,1,2,37.909091,19.400972,67.0,1205.021739,299.952699,1626.0,0.342314,-0.324819,0.332194,30.368862,12.648895,89.803922,0.0,0.0,0.0,44.3052,9.254861,60.784314,17.902813,4.970909,35.686275,20211007213200,20211007221800,0.0,0.0,0.0,0.0,0.0
1018,2021-10-07 22:19:00,2021-10-07 22:24:00,246.864875,0.946788,1,0,0,37.0,18.384776,50.0,1025.5,295.436965,1365.0,0.394605,0.0,0.0,35.532143,13.145913,83.529412,0.0,0.0,0.0,44.0,1.602574,45.882353,14.901961,0.640389,15.686275,20211007221900,20211007222400,0.0,0.0,0.0,0.0,0.0
1018,2021-10-09 14:03:00,2021-10-09 14:10:00,417.242872,1.421068,1,0,1,29.0,19.924859,52.0,1057.857143,477.262831,1998.0,0.308486,0.0,0.306348,34.125851,12.78391,73.72549,0.0,0.0,0.0,82.857143,0.807319,83.921569,20.0,13.149443,49.803922,20211009140300,20211009141000,0.0,0.0,0.0,0.0,0.0
1018,2021-10-10 19:46:00,2021-10-10 19:59:00,825.962336,5.351963,1,0,0,21.75,16.657649,60.0,1147.6,284.8222,1809.0,0.363443,0.0,0.0,27.146807,11.438901,67.843137,0.0,0.0,0.0,78.823529,3.687705,88.627451,16.862745,5.803392,36.862745,20211010194600,20211010195900,0.0,0.0,0.0,0.0,0.0
1018,2021-10-12 15:04:00,2021-10-12 15:16:00,741.794482,4.570959,1,1,0,35.428571,21.164886,57.0,1076.153846,371.09856,1791.0,0.340981,-0.414627,0.0,29.338479,11.605416,76.470588,0.0,0.0,0.0,66.339869,4.209844,74.901961,18.039216,6.824356,38.431373,20211012150400,20211012151600,5.0,19.0,2.0,1.0,0.0
1018,2021-10-15 13:21:00,2021-10-15 13:25:00,252.937016,0.542949,0,0,0,11.75,5.909033,20.0,957.4,167.753688,1203.0,0.0,0.0,0.0,31.189542,11.845757,100.0,0.0,0.0,0.0,47.647059,9.463366,54.901961,15.137255,0.764454,15.686275,20211015132100,20211015132500,0.0,0.0,0.0,0.0,0.0
1018,2021-10-15 13:29:00,2021-10-15 13:56:00,1626.31921,11.984935,5,2,1,39.888889,18.85826,69.0,1235.16,362.04508,1982.0,0.358753,-0.342389,0.371716,30.331702,12.512368,74.117647,0.0,0.0,0.0,51.45098,8.537859,77.647059,19.560784,8.543351,44.313725,20211015132900,20211015135600,0.0,0.0,0.0,0.0,0.0
1018,2021-10-15 13:57:00,2021-10-15 14:00:00,209.512754,0.159033,0,0,0,7.0,1.414214,8.0,910.5,170.412734,1031.0,0.0,0.0,0.0,40.16482,9.691257,60.0,0.0,0.0,0.0,50.392157,0.83189,50.980392,15.882353,1.386484,16.862745,20211015135700,20211015140000,0.0,0.0,0.0,0.0,0.0
1018,2021-10-17 12:55:00,2021-10-17 13:05:00,644.807218,5.546661,3,1,1,38.555556,22.063041,73.0,1290.909091,385.664998,1897.0,0.376723,-0.380907,0.303255,32.385853,15.250675,74.901961,0.0,0.0,0.0,18.645276,12.561714,33.72549,20.713012,9.663016,40,20211017125500,20211017130500,4.0,2.0,0.0,6.0,8.0
1018,2021-10-27 18:47:00,2021-10-27 19:02:00,917.935718,6.571209,1,1,0,39.0,18.226964,65.0,1166.875,348.009746,1905.0,0.338313,-0.373604,0.0,34.014288,13.903118,100.0,0.0,0.0,0.0,63.346405,3.337011,71.764706,18.210784,7.143958,39.607843,20211027184700,20211027190200,0.0,0.0,0.0,0.0,0.0
1018,2021-10-30 20:11:00,2021-10-30 20:19:00,462.119078,1.696175,2,0,0,32.5,26.162951,51.0,892.142857,258.593264,1397.0,0.343626,0.0,0.0,30.059737,10.279326,60.784314,0.0,0.0,0.0,31.036415,3.292161,33.72549,14.640523,0.405018,15.294118,20211030201100,20211030201900,7.0,7.0,0.0,3.0,0.0
1018,2021-11-04 14:33:00,2021-11-04 14:37:00,198.654061,0.449534,0,0,0,16.5,2.12132,18.0,1104.5,111.015765,1183.0,0.0,0.0,0.0,30.806815,12.820096,65.098039,0.0,0.0,0.0,100.0,0.0,100.0,17.254902,2.772968,19.215686,20211104143300,20211104143700,0.0,0.0,0.0,0.0,0.0
1018,2021-11-04 14:37:00,2021-11-04 15:08:00,1806.896431,9.509403,2,1,3,37.785714,21.807474,66.0,1123.461538,371.036519,1944.0,0.377044,-0.461633,0.398787,33.59159,12.954041,100.0,0.0,0.0,0.0,99.709513,0.846638,100.0,18.310709,8.011349,40.784314,20211104143700,20211104150800,0.0,0.0,0.0,0.0,0.0
1018,2021-11-04 16:57:00,2021-11-04 17:00:00,218.049099,0.370253,0,0,0,17.0,0.0,17.0,860.0,110.833208,961.0,0.0,0.0,0.0,33.730719,12.73127,82.352941,0.0,0.0,0.0,97.51634,2.229898,100.0,14.901961,0.784314,16.078431,20211104165700,20211104170000,0.0,0.0,0.0,0.0,0.0
1018,2021-11-04 17:01:00,2021-11-04 17:02:00,9.670767,0.018142,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.362745,8.45885,55.686275,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,NaN ,20211104170100,20211104170200,0.0,0.0,0.0,0.0,0.0
1018,2021-11-08 11:49:00,2021-11-08 12:19:00,1782.906885,15.063287,0,1,1,43.947368,23.906005,72.0,1148.714286,328.511103,1637.0,0.0,-0.328397,0.317337,31.657066,11.486034,98.823529,0.0,0.0,0.0,89.519946,1.623334,92.941176,17.114846,3.809905,29.411765,20211108114900,20211108121900,0.0,0.0,0.0,0.0,0.0
1018,2021-11-08 14:33:00,2021-11-08 14:42:00,550.080165,1.982102,0,0,0,19.25,16.977927,43.0,997.714286,297.454038,1488.0,0.0,0.0,0.0,28.975405,9.637915,65.882353,0.0,0.0,0.0,85.294118,3.102043,87.843137,17.591036,5.552534,28.235294,20211108143300,20211108144200,0.0,0.0,0.0,0.0,0.0
1018,2021-11-08 14:55:00,2021-11-08 15:16:00,1289.367011,8.191302,1,1,4,35.5,18.329254,63.0,1174.4,303.447281,1520.0,0.47515,-0.356158,0.374691,31.181002,12.615017,100.0,0.0,0.0,0.0,85.614035,2.30174,91.764706,16.392157,2.990911,24.705882,20211108145500,20211108151600,0.0,0.0,0.0,0.0,0.0
1018,2021-11-09 14:30:00,2021-11-09 14:35:00,329.925023,1.021508,0,0,0,16.666667,7.284687,27.0,1122.166667,164.243011,1357.0,0.0,0.0,0.0,25.433499,8.850913,80.784314,0.0,0.0,0.0,80.392157,3.209942,84.705882,14.980392,0.701512,16.078431,20211109143000,20211109143500,0.0,0.0,0.0,0.0,0.0
1018,2021-11-09 14:54:00,2021-11-09 15:10:00,967.961109,4.846298,0,1,1,22.5,10.983459,45.0,1053.714286,205.326917,1409.0,0.0,-0.376067,0.346743,28.104385,10.867321,67.843137,0.0,0.0,0.0,81.150327,2.066966,85.882353,14.845938,0.811842,16.470588,20211109145400,20211109151000,0.0,0.0,0.0,0.0,0.0
1018,2021-11-11 10:42:00,2021-11-11 10:56:00,794.399716,5.576243,1,3,2,35.571429,26.550939,75.0,1202.333333,505.941846,1994.0,0.389317,-0.429353,0.304039,31.473797,12.858641,100.0,0.0,0.0,0.0,66.24183,1.967605,68.627451,20.457516,9.569144,40.784314,20211111104200,20211111105600,0.0,0.0,0.0,0.0,0.0
1018,2021-11-12 17:19:00,2021-11-12 17:40:00,1258.508187,10.999918,3,0,2,43.357143,20.269747,68.0,1239.052632,370.455646,1850.0,0.367331,0.0,0.311928,30.425398,13.039885,70.196078,0.0,0.0,0.0,99.843137,0.701512,100.0,18.78225,7.756487,37.647059,20211112171900,20211112174000,0.0,0.0,0.0,0.0,0.0
1018,2021-11-12 19:14:00,2021-11-12 19:59:00,2670.782121,24.396192,4,0,8,44.375,21.250806,84.0,1270.809524,370.200752,2380.0,0.358762,0.0,0.4364,29.933248,12.945714,69.803922,0.0,0.0,0.0,98.72321,1.845526,100.0,19.056956,7.211308,49.803922,20211112191400,20211112195900,0.0,0.0,0.0,0.0,0.0
1018,2021-11-14 17:42:00,2021-11-14 17:53:00,633.136833,4.390251,3,0,0,27.444444,14.561174,52.0,1190.181818,251.485116,1600.0,0.332765,0.0,0.0,28.820728,11.958333,72.54902,0.0,0.0,0.0,92.121212,0.967834,92.941176,17.754011,4.543238,27.058824,20211114174200,20211114175300,0.0,0.0,0.0,0.0,0.0
1018,2021-11-15 09:26:00,2021-11-15 09:58:00,1913.782196,11.381299,2,0,1,31.888889,16.925056,55.0,1097.1,358.776402,1833.0,0.366528,0.0,0.320427,26.436716,10.797061,100.0,0.0,0.0,0.0,84.971537,3.477302,93.72549,16.261438,5.755894,37.647059,20211115092600,20211115095800,0.0,0.0,0.0,0.0,0.0
1018,2021-11-15 11:05:00,2021-11-15 11:32:00,1606.318483,9.17222,1,2,0,34.6875,17.700165,55.0,1113.8,335.020646,1734.0,0.316218,-0.375949,0.0,28.650825,11.347059,79.607843,0.0,0.0,0.0,82.413273,2.236855,84.705882,16.611765,5.501715,37.254902,20211115110500,20211115113200,0.0,0.0,0.0,0.0,0.0
1018,2021-11-15 11:37:00,2021-11-15 11:47:00,627.461433,3.045209,0,1,0,36.166667,22.355462,59.0,1177.75,363.515671,1648.0,0.0,-0.343938,0.0,30.716749,12.111669,90.196078,0.0,0.0,0.0,82.941176,0.937434,84.705882,18.137255,5.42478,29.803922,20211115113700,20211115114700,0.0,0.0,0.0,0.0,0.0
1018,2021-11-15 11:48:00,2021-11-15 11:48:00,7.455415,0.007005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.669468,8.874735,43.529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN ,20211115114800,20211115114800,0.0,0.0,0.0,0.0,0.0
1018,2021-11-15 11:50:00,2021-11-15 11:54:00,281.652178,0.842584,0,1,0,33.0,8.746428,40.0,1264.6,160.412905,1403.0,0.0,-0.325025,0.0,27.327466,11.506631,58.431373,0.0,0.0,0.0,82.254902,3.175825,84.705882,15.921569,1.913147,18.823529,20211115115000,20211115115400,0.0,0.0,0.0,0.0,0.0
1018,2021-11-16 15:46:00,2021-11-16 16:31:00,2676.37443,14.724361,3,0,1,50.3125,21.944532,77.0,1015.333333,374.124257,1786.0,0.322718,0.0,0.320383,31.052881,11.020126,70.588235,0.0,0.0,0.0,71.463748,2.703211,80.784314,16.844071,6.101115,41.960784,20211116154600,20211116163100,0.0,0.0,0.0,0.0,0.0
1018,2021-11-17 10:48:00,2021-11-17 11:08:00,1176.01806,16.956011,0,2,4,79.642857,32.097465,115.0,1585.0,554.514703,2296.0,0.0,-0.3424,0.314634,30.110151,15.569559,99.607843,0.0,0.0,0.0,62.807018,2.628274,69.803922,23.856209,11.83237,44.705882,20211117104800,20211117110800,0.0,0.0,0.0,0.0,0.0
